Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:00.000,68,0.0,0.0,0.0,0.0,0.0,0.00145111552,0.0,0.0,0.0,0.0,0.0,0.0,0.0014677197600000001,0.0,0.0005581311200000001,0.0,0.00209382792,0.0,0.0,0.0,-0.0,0.00021961728000000001,0.0,0.0,0.0,0.013205046960000001,0.01626954672,0.0,0.0,0.010710556080000001,0.0137531832,0.0018026144800000002,0.0003133716,0.0018512278399999999,0.00040516792,0.0,0.0,0.0049323395200000005,0.00673615336,0.00052517224,0.00031270072,0.0,0.0,0.035727605200000005,0.03523776528,0.03523311616,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:00:00:01.016,68,0.0,0.0,0.0,0.0,0.0,0.007997311646208191,0.04867023974657059,0.0,0.0,0.0,0.0,0.0,0.008070183382050313,0.04864171892404556,0.007310707873663635,0.0,0.004063407874176083,0.02699984982609749,0.0006217954214662313,0.01773025467991829,-3.23319218296092e-05,0.0013967007551791502,0.0,0.026716474443674088,0.027436142787337303,0.01318001274342693,0.01633118690113143,0.006756960414350033,0.006688234396278858,0.03878758174126656,0.0400538600713253,0.0021622742837008953,0.0024321865022831823,0.002016095302289438,0.0004108834855653769,0.0,0.0,0.0806066810764537,0.08125296235714828,0.00650637880455842,0.006926100256350346,0.0,0.0,0.1249621510597525,0.09455069381483833,0.09458063544519837,8.693636118550785e-06,0.012705817818641663,0.01572442427277565,-5.577755655394867e-05,0.0001220973499584943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33851101994514465,0.06815894693136215,0.8372424840927124,0.1338135302066803,1.4654819965362549,0.6628931760787964,1.325804352760315
00:00:00:02.033,68,0.0,0.0,0.0,0.0,0.0,0.015536751035038128,0.10787800699472427,0.0,0.0,0.0,0.0,0.0,0.01567059732733425,0.10781210660934448,0.02632531743396309,0.0,0.007363839093418732,0.09162039309740067,0.0008317854953929782,0.044849857687950134,-2.2716476451023482e-05,0.002649171549753494,0.0,0.04415610060095787,0.04706330969929695,0.013046676965149474,0.016283885237516112,0.015344073064625263,0.014623207971453667,0.08133376537134934,0.07866250720054795,0.002037473533324288,0.00445413682507204,0.002151550421215024,0.0005048131026993965,0.0,4.8242451157420874e-05,0.20188335890936646,0.2005753010638675,0.02208784914583435,0.023287614337676697,0.0,0.0,0.22134010494955475,0.15927334729503387,0.15932644303660035,1.679542583588045e-05,0.024023285135626793,0.02957642450928688,-5.814297401229851e-05,0.00021573109552264214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7752358317375183,0.14020273089408875,1.6863033771514893,0.25245627760887146,2.857112169265747,1.0601226091384888,2.9336445331573486
00:00:00:03.050,68,0.0,0.0,0.0,0.0,0.0,0.02560961753004753,0.1786661595106125,0.0,0.0,0.0,0.0,0.0,0.02577670808944641,0.17849424481391907,0.06115528375374069,0.0,0.013450327706067543,0.19010502099990845,0.0005578027339652181,0.07642075419425964,3.0467816031887196e-05,0.0036345726266217137,0.0,0.05366136133670807,0.05999960005283356,0.01288668944721337,0.01623795757159135,0.027372322976589203,0.025472043082118034,0.13953759521703185,0.13382140997511596,0.0019425900247286203,0.0061720702235201165,0.0022310634597272738,0.0006825211642087209,0.0,0.000212718645343557,0.3556351843932245,0.3523097909939624,0.049255974795160216,0.05224092981182251,0.0,2.655020398378838e-05,0.3178087711683624,0.22620857658090607,0.22627369760239777,6.99261508998461e-05,0.03503013402223587,0.04242793470621109,-0.00020376325119286776,0.0005905595608055592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2933080196380615,0.2233990728855133,2.5430970191955566,0.3525964021682739,3.6989052295684814,1.2641199827194214,5.186589241027832
00:00:00:04.066,68,0.0,0.0,0.0,0.0,0.0,0.035033603504112394,0.2521417737007141,0.0,0.0,0.0,0.0,0.0,0.03521586040379616,0.2518642246723175,0.09428079404807876,0.0,0.021961285347377204,0.2848260998725891,0.0003611076099332422,0.10898786783218384,8.314236765727401e-05,0.004553859796921788,0.0,0.06799522787332535,0.0779329389333725,0.012820189329852733,0.0162599859347068,0.04243411123752594,0.03926752880215645,0.18984331263347992,0.18107755329597197,0.001829947256775573,0.008511954962661477,0.002380748123410884,0.0007985325257971627,0.0,0.0005028262967243791,0.4980042077700195,0.4930944658800787,0.07820863109065765,0.08332222825149994,0.0,0.0002566889743320644,0.41659965215654543,0.29033886793994446,0.29042496085085084,0.00011159777932334691,0.04697795957326889,0.056089043617248535,-0.00029861429356969893,0.0010175940115004778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.864863634109497,0.29722219705581665,3.212782382965088,0.4720614552497864,4.706653118133545,1.4664186239242554,7.433238983154297
00:00:00:04.083,68,0.0,0.0,0.0,0.0,0.0,0.04238158728018906,0.3260277807712555,0.0,0.0,0.0,0.0,0.0,0.04264290767496811,0.32570141553878784,0.10941552437841598,0.0,0.031761057868105964,0.33118224143981934,0.000530177669133991,0.1488850712776184,0.00039165985072031617,0.005421739969533901,0.0,0.10049152374267578,0.11050031334161758,0.012790687092929014,0.01634857110297754,0.05588340386748314,0.05226254463195801,0.20122384132016388,0.19349460605085633,0.001817028419768209,0.011645474878068848,0.0027674014874594153,0.0007854749454956988,0.0,0.0006908649229444563,0.5813770063604028,0.5763456940577539,0.10067839648834198,0.10662956651937851,0.0,0.0003888077917508781,0.5111050128840735,0.34347831014791014,0.34357878568891786,0.00017133056826423854,0.06121686473488808,0.07254970073699951,-9.175200102617964e-05,0.0017655857373028994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.329232931137085,0.348798006772995,3.712644100189209,0.6020317673683167,6.010278701782227,1.7305588722229004,9.547930717468262
00:00:00:06.100,68,0.0,0.0,0.0,0.0,0.0,0.0397470443214595,0.3180426359176636,0.0,0.0,0.0,0.0,0.0,0.03998730162462761,0.3177071213722229,0.08773020671076462,0.0,0.036054609926541595,0.26944637298583984,0.0005907728336751461,0.16086076200008392,0.0007446708041243255,0.005697897838220263,0.0,0.11259867995977402,0.11848369240760803,0.012767555714662579,0.01618436154574042,0.0527910515666008,0.05011318251490593,0.1455701001276587,0.14251802261794555,0.0016804399523259194,0.011503518900350075,0.0026848859134468196,0.0005037327601655949,0.0,0.0007087622652761638,0.47871244064677854,0.4765776805420233,0.08641303526672653,0.090371817190186,0.0,7.80339541961439e-05,0.5062496006718671,0.32860571440671876,0.3287370383722992,0.0001850503613241017,0.06914249062538147,0.08029220253229141,0.00020895045599900186,0.001799167599529028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16389799118042,0.32549023628234863,3.670171022415161,0.6434389352798462,6.612149715423584,1.8828721046447754,8.944075584411621
00:00:00:07.116,68,0.0,0.0,0.0,0.0,0.0,0.036482716537828065,0.2959136664867401,0.0,0.0,0.0,0.0,0.0,0.03668075816036011,0.2956027090549469,0.06777864648649932,0.0,0.039690598451001355,0.20323671400547028,0.002576512051746249,0.16635391116142273,0.0016761984443292022,0.005264447246659327,0.0,0.12014112621545792,0.12124048173427582,0.012585049006056077,0.015884166871519598,0.047657500952482224,0.04532773420214653,0.1070336327308905,0.10757049621831055,0.0016099392984846507,0.010890200911561832,0.002496198019124519,0.0009464089494903052,0.0,0.0007348117069341242,0.3763052187509235,0.3771580063099536,0.0763614403771164,0.07897347529720733,0.0,0.0,0.5158319920460761,0.3168028771525238,0.31696409877674864,0.00023773997963871807,0.07674170285463333,0.08594992756843567,0.0001794038398656994,0.002105665858834982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9548187255859375,0.3483263850212097,3.5250933170318604,0.6753523349761963,7.1561198234558105,2.3541717529296875,8.205206871032715
00:00:00:08.133,68,0.0,0.0,0.0,0.0,0.0,0.03184476293280079,0.25939175486564636,0.0,0.0,0.0,0.0,0.0,0.032003214488423234,0.25907984375953674,0.054155226274876934,0.0,0.04072450377643448,0.1620265543460846,0.007572618778795004,0.1676827222108841,0.0032379180192947388,0.004733295179903507,0.0,0.1248633861541748,0.12145869433879852,0.012750690926409734,0.0157060622151629,0.04332524910569191,0.04076952487230301,0.09601914139034515,0.09867450592658172,0.0016775235155903755,0.010314753857233315,0.0023161726434624483,0.0011966896150574459,0.00013969257353672535,0.0008258351008407772,0.32050740790002014,0.3233577243967401,0.06808635678958709,0.07010667730478089,0.01265647541731596,0.01327428501099348,0.5439082741458716,0.3202233553125995,0.3203897774585974,0.00024112626852001995,0.08253316581249237,0.09060406684875488,9.628645784687251e-06,0.0021754757035523653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9004485607147217,0.41587573289871216,3.3215065002441406,0.7053385376930237,7.283475875854492,3.0298640727996826,7.718410491943359
00:00:00:09.150,68,0.0,0.0,0.0,0.0,0.0,0.02932755088535946,0.20788457989692688,0.0,0.0,0.0,0.0,0.0,0.029489371353213195,0.20753183960914612,0.04758592051466591,0.0,0.04137005152315132,0.14605097472667694,0.011803493835031986,0.17091621458530426,0.007339988835155964,0.0042662592604756355,0.0,0.12774758040905,0.1216028705239296,0.01279673964428138,0.015700920460671473,0.04127756506204605,0.03868468850851059,0.09271135328248871,0.09569228589618911,0.0015532840620593282,0.009734936878749522,0.0019912340269451485,0.0013385474324789704,2.8408700635108073e-05,0.000744669116102159,0.30357969107637633,0.3069962184792633,0.06511479698313462,0.0664451710176802,0.042723797261714935,0.04331588372588158,0.569585150471134,0.3254945873923706,0.32567456663969974,0.00010947883129119873,0.09067288041114807,0.09717503190040588,9.842481813393533e-05,0.0032067603897303343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9180301427841187,0.4750324487686157,3.004075288772583,0.7127688527107239,7.1964335441589355,3.7482340335845947,7.545105934143066
